timestamp,vDC,iDC,iA,iB,vA,vB,speed,regen_method,throttle,iqRef,iqFdb,temp_fet,power,error,SOC,vBMS,iBMS
9709,18949,67,27,46,143,91,0,1,0,0,16,32,0,0,99,4095,0
9710,18949,69,27,48,19,19,0,1,0,0,16,32,0,0,99,4095,0
9711,18950,69,26,48,47,47,0,1,0,0,16,32,0,0,99,4095,0
9712,18949,69,27,48,26,26,0,1,0,0,16,32,0,0,99,4095,0
9713,18949,68,27,46,31,31,0,1,0,0,16,32,0,0,99,4095,0
9714,18950,69,26,48,32,32,0,1,0,0,16,32,0,0,99,4095,0
9715,18950,69,27,48,21,21,0,1,0,0,16,32,0,0,99,4095,0
9716,18950,68,26,46,22,22,0,1,0,0,16,32,0,0,99,4095,0
9717,18949,68,26,46,22,22,0,1,0,0,16,32,0,0,99,4095,0
9718,18949,68,26,45,21,21,0,1,0,0,16,32,0,0,99,4095,0
9719,18949,69,27,45,22,22,0,1,0,0,16,32,0,0,99,4095,0
9720,18949,69,27,46,21,21,0,1,0,0,16,32,0,0,99,4095,0
9721,18950,69,27,47,22,22,0,1,0,0,16,32,0,0,99,4095,0
9722,18950,70,26,47,24,24,0,1,0,0,16,32,0,0,99,4095,0
9723,18949,70,26,48,29,29,0,1,0,0,16,32,0,0,99,4095,0
9724,18950,70,26,48,23,23,0,1,0,0,16,32,0,0,99,4095,0
9725,18950,70,27,48,23,23,0,1,0,0,16,32,0,0,99,4095,0
9726,18949,70,27,47,44,44,0,1,0,0,16,32,0,0,99,4095,0
9727,18949,69,26,47,58,58,0,1,0,0,16,32,0,0,99,4095,0
9728,18950,70,27,48,28,28,0,1,0,0,16,32,0,0,99,4095,0
9729,18950,69,27,46,23,23,0,1,0,0,16,32,0,0,99,4095,0
9730,18950,69,27,47,20,20,0,1,0,0,16,32,0,0,99,4095,0
9731,18950,69,27,46,21,21,0,1,0,0,16,32,0,0,99,4095,0
9732,18950,70,26,47,35,35,0,1,0,0,16,32,0,0,99,4095,0
9733,18950,69,27,45,105,105,0,1,0,0,16,32,0,0,99,4095,0
9734,18950,68,27,44,215,215,0,1,0,0,16,32,0,0,99,4095,0
9735,18950,66,28,45,322,243,0,1,0,0,16,32,0,0,99,4095,0
9736,18950,65,26,54,84,368,0,1,0,0,16,32,0,0,99,4095,0
9737,18950,65,27,40,433,433,0,1,0,0,16,32,0,0,99,4095,0
9738,18949,65,28,49,504,527,0,1,0,0,16,32,0,0,99,4095,0
9739,18950,63,26,50,285,425,0,1,0,0,16,32,0,0,99,4095,0
9740,18949,65,28,43,656,588,0,1,0,0,16,32,0,0,99,4095,0
9741,18950,64,27,52,226,529,0,1,0,0,16,32,0,0,99,4095,0
9742,18949,64,28,41,726,658,0,1,0,0,16,32,0,0,99,4096,0
9743,18950,62,27,51,263,562,0,1,0,0,16,32,0,0,99,4096,0
9744,18950,63,28,44,707,647,0,1,0,0,16,32,0,0,99,4096,0
9745,18950,62,28,54,225,518,0,1,0,0,16,32,0,0,99,4096,0
9746,18949,62,28,44,710,634,0,1,0,0,16,32,0,0,99,4096,0
9747,18950,63,28,55,233,562,0,1,0,0,16,32,0,0,99,4096,0
9748,18949,64,27,43,708,628,0,1,0,0,16,32,0,0,99,4096,0
9749,18950,65,27,55,130,500,0,1,0,0,16,32,0,0,99,4096,0
9750,18950,66,28,40,627,568,0,1,0,0,16,32,0,0,99,4096,0
9751,18950,66,27,56,223,464,0,1,0,0,16,32,0,0,99,4096,0
9752,18949,66,27,44,363,363,0,1,0,0,16,32,0,0,99,4095,0
9753,18950,65,26,44,455,369,0,1,0,0,16,32,0,0,99,4095,0
9754,18950,66,28,56,77,387,0,1,0,0,16,32,0,0,99,4095,0
9755,18950,66,27,41,442,442,0,1,0,0,16,32,0,0,99,4095,0
9756,18949,64,26,51,470,486,0,1,0,0,16,32,0,0,99,4095,0
9757,18950,64,27,53,202,348,0,1,0,0,16,32,0,0,99,4095,0
9758,18949,66,27,41,583,521,0,1,0,0,16,32,0,0,99,4095,0
9759,18950,66,27,55,171,386,0,1,0,0,16,32,0,0,99,4095,0
9760,18949,67,27,47,237,240,0,1,0,0,16,32,0,0,99,4095,0
9761,18950,67,26,43,435,420,0,1,0,0,16,32,0,0,99,4095,0
9762,18949,67,26,51,181,123,0,1,0,0,16,32,0,0,99,4095,0
9763,18949,67,26,52,19,131,0,1,0,0,16,32,0,0,99,4096,0
9764,18949,68,26,49,30,31,0,1,0,0,16,32,0,0,99,4096,0
9765,18949,66,27,42,325,325,0,1,0,0,16,32,0,0,99,4096,0
9766,18950,66,26,44,286,281,0,1,0,0,16,32,0,0,99,4096,0
9767,18950,67,27,49,92,78,0,1,0,0,16,32,0,0,99,4096,0
9768,18950,67,27,48,23,23,0,1,0,0,16,32,0,0,99,4095,0
9769,18949,66,26,48,41,41,0,1,0,0,16,32,0,0,99,4095,0
9770,18950,66,26,48,40,40,0,1,0,0,16,32,0,0,99,4095,0
9771,18949,66,27,51,16,16,0,1,0,0,16,32,0,0,99,4095,0
9772,18950,68,26,48,21,21,0,1,0,0,16,32,0,0,99,4095,0
9773,18950,68,27,48,49,49,0,1,0,0,16,32,0,0,99,4095,0
9774,18950,68,27,47,76,76,0,1,0,0,16,32,0,0,99,4095,0
9775,18949,68,27,44,72,72,0,1,0,0,16,32,0,0,99,4095,0
9776,18949,76,24,47,31,31,0,1,-100,0,16,32,0,0,99,4095,0
9777,18949,81,26,49,35,35,0,1,-100,0,16,32,0,0,99,4095,0
9778,18949,80,25,49,34,34,0,1,-100,0,16,32,0,0,99,4095,0
9779,18949,81,24,51,23,23,0,1,-100,0,16,32,0,0,99,4095,0
9780,18949,81,24,51,19,19,0,1,0,0,16,32,0,0,99,4095,0
9781,18950,66,26,46,18,18,0,1,0,0,16,32,0,0,99,4095,0
9782,18950,67,26,48,26,26,0,1,0,0,16,32,0,0,99,4095,0
9783,18950,67,26,46,44,44,0,1,0,0,16,32,0,0,99,4095,0
9784,18949,67,27,46,52,52,0,1,0,0,16,32,0,0,99,4095,0
9785,18949,67,26,46,27,27,0,1,0,0,16,32,0,0,99,4095,0
9786,18950,67,26,47,22,22,0,1,0,0,16,32,0,0,99,4095,0
9787,18950,67,27,47,21,21,0,1,0,0,16,32,0,0,99,4095,0
9788,18949,68,26,47,19,19,0,1,0,0,16,32,0,0,99,4095,0
9789,18950,67,26,49,18,18,0,1,0,0,16,32,0,0,99,4095,0
9790,18950,66,27,47,17,17,0,1,5,0,16,32,0,0,99,4095,0
9791,18949,80,24,50,19,19,0,1,5,0,16,32,0,0,99,4095,0
9792,18949,83,24,49,20,20,0,1,5,0,16,32,0,0,99,4095,0
9793,18949,83,24,50,23,23,0,1,5,0,16,32,0,0,99,4095,0
9794,18949,84,25,49,23,23,0,1,10,0,16,32,0,0,99,4095,0
9795,18949,83,25,48,33,33,0,1,10,0,16,32,0,0,99,4095,0
9796,18949,83,26,48,44,44,0,1,10,0,16,32,0,0,99,4095,0
9797,18949,84,25,47,37,37,0,1,15,0,16,32,0,0,99,4095,0
9798,18949,83,25,48,41,41,0,1,20,0,16,32,0,0,99,4095,0
9799,18949,82,25,48,40,40,0,1,25,0,16,32,0,0,99,4095,0
9800,18949,81,24,47,26,26,0,1,30,0,16,32,0,0,99,4095,0
9801,18949,82,23,48,23,23,0,1,30,0,16,32,0,0,99,4095,0
9802,18949,83,24,49,22,22,0,1,35,0,16,32,0,0,99,4095,0
9803,18949,82,24,50,22,22,0,1,35,0,16,32,0,0,99,4095,0
9804,18949,81,26,49,21,21,0,1,40,0,16,32,0,0,99,4095,0
9805,18949,80,25,49,23,23,0,1,40,0,16,32,0,0,99,4095,0
9806,18949,80,24,50,22,22,0,1,45,0,16,32,0,0,99,4095,0
9807,18949,81,24,50,22,22,0,1,50,0,16,32,0,0,99,4095,0
9808,18949,80,24,50,22,22,0,1,55,0,16,32,0,0,99,4095,0
9809,18949,82,24,51,22,22,0,1,60,0,16,32,0,0,99,4095,0
9810,18949,83,24,51,22,22,0,1,60,0,16,32,0,0,99,4095,0
9811,18949,84,23,53,23,23,0,1,60,0,16,32,0,0,99,4095,0
9812,18949,82,24,52,21,21,0,1,65,0,16,32,0,0,99,4095,0
9813,18949,83,24,51,22,22,0,1,65,0,16,32,0,0,99,4095,0
9814,18949,84,24,51,22,22,0,1,65,0,16,32,0,0,99,4095,0
9815,18949,82,24,52,22,22,0,1,70,0,16,32,0,0,99,4095,0
9816,18949,82,24,50,22,22,0,1,70,0,16,32,0,0,99,4095,0
9817,18949,83,26,52,22,22,0,1,75,0,16,32,0,0,99,4095,0
9818,18949,83,25,52,22,22,0,1,80,0,16,32,0,0,99,4095,0
9819,18949,84,24,51,22,22,0,1,80,0,16,32,0,0,99,4096,0
9820,18949,83,25,50,22,22,0,1,80,0,16,32,0,0,99,4096,0
9821,18949,84,26,50,23,23,0,1,85,0,16,32,0,0,99,4096,0
9822,18949,80,26,49,22,22,0,1,85,0,16,32,0,0,99,4096,0
9823,18949,82,23,49,23,23,0,1,90,0,16,32,0,0,99,4096,0
9824,18949,83,24,49,22,22,0,1,90,0,16,32,0,0,99,4095,0
9825,18949,83,25,50,23,23,0,1,90,0,16,32,0,0,99,4095,0
9826,18949,82,24,48,22,22,0,1,90,0,16,32,0,0,99,4095,0
9827,18949,83,27,49,23,23,0,1,90,0,16,32,0,0,99,4095,0
9828,18949,82,24,49,22,22,0,1,95,0,16,32,0,0,99,4095,0
9829,18949,82,24,50,23,23,0,1,95,0,16,32,0,0,99,4096,0
9830,18949,83,24,49,23,23,0,1,95,0,16,32,0,0,99,4096,0
9831,18949,83,25,50,22,24,0,1,95,0,16,32,0,0,99,4096,0
9832,18949,82,25,53,17,86,0,1,95,0,16,32,0,0,99,4096,0
9833,18949,82,25,51,21,37,0,1,95,0,16,32,0,0,99,4096,0
9834,18949,80,26,43,398,398,0,1,95,0,16,32,0,0,99,4095,0
9835,18949,80,25,52,512,585,0,1,95,0,16,32,0,0,99,4095,0
9836,18949,37,31,48,852,898,0,1,95,0,16,32,0,0,99,4095,0
9837,18949,-70,32,65,1166,1327,0,1,95,0,16,32,0,0,99,4095,0
9838,18949,-103,36,64,1501,1575,0,1,95,0,16,32,0,0,99,4095,0
9839,18949,-98,34,72,1324,1812,0,1,95,0,16,32,0,0,99,4095,0
9840,18949,-100,36,62,1435,1658,0,1,95,0,16,32,0,0,99,4095,0
9841,18949,-121,39,63,2007,2174,0,1,95,0,16,32,0,0,99,4095,0
9842,18949,-107,35,72,1439,1884,0,1,95,0,16,32,0,0,99,4095,0
9843,18949,-111,39,57,1861,1954,0,1,95,0,16,32,0,0,99,4095,0
9844,18949,-122,34,75,1588,2073,0,1,95,0,16,32,0,0,99,4096,0
9845,18947,-40,1199,2809,1578,1781,4,1,-100,768,684,31,4,0,99,4096,0
9846,18947,397,2341,4231,650,437,31,1,0,-257,-378,31,-4,0,99,4096,0
9847,18947,395,44,61,619,415,30,1,0,0,-40,31,-1,0,99,4096,0
9848,18947,395,29,28,690,497,29,1,0,0,-11,31,-1,0,99,4096,0
9849,18947,395,29,31,652,424,29,1,0,0,-5,31,-1,0,99,4095,0
9850,18947,396,27,27,613,404,29,1,0,0,-3,31,-1,0,99,4095,0
9851,18948,396,31,40,705,513,30,1,0,0,-15,31,-1,0,99,4095,0
9852,18948,395,29,31,616,394,31,1,0,0,-2,31,-1,0,99,4095,0
9853,18947,397,28,29,668,487,31,1,0,0,-2,31,-1,0,99,4095,0
9854,18947,398,30,33,661,438,31,1,0,0,7,31,-1,0,99,4095,0
9855,18947,398,28,29,613,403,29,1,0,0,8,30,-1,0,99,4095,0
9856,18947,397,27,26,680,491,29,1,0,0,5,31,-1,0,99,4095,0
9857,18947,396,29,36,655,432,30,1,0,0,-11,31,-1,0,99,4095,0
9858,18947,397,29,29,634,442,31,1,0,0,-8,31,-1,0,99,4095,0
9859,18947,398,29,32,686,478,32,1,0,0,-8,31,-1,0,99,4095,0
9860,18947,396,28,29,610,409,32,1,0,0,-1,31,-1,0,99,4095,0
9861,18947,398,28,30,702,505,31,1,0,0,6,31,-1,0,99,4095,0
9862,18947,398,31,31,614,394,31,1,0,0,1,31,-1,0,99,4095,0
9863,18947,397,28,31,671,491,31,1,0,0,-4,31,-1,0,99,4095,0
9864,18947,398,28,29,652,427,32,1,0,0,-1,31,-1,0,99,4095,0
9865,18947,398,30,30,652,469,32,1,0,0,-8,31,-1,0,99,4095,0
9866,18947,399,29,32,662,445,33,1,0,0,-10,31,-1,0,99,4095,0
9867,18947,398,29,31,655,473,33,1,0,0,2,31,-1,0,99,4095,0
9868,18947,396,29,30,666,446,32,1,0,0,2,31,-1,0,99,4095,0
9869,18947,397,28,28,635,444,32,1,0,0,2,31,-1,0,99,4095,0
9870,18947,396,29,29,688,477,32,1,0,0,1,31,-1,0,99,4095,0
9871,18947,395,29,31,620,427,32,1,0,0,-8,31,-1,0,99,4095,0
9872,18947,397,30,33,689,483,34,1,0,0,-4,31,-1,0,99,4095,0
9873,18947,397,28,28,645,464,34,1,0,0,-4,31,-1,0,99,4095,0
9874,18947,398,29,28,658,443,35,1,0,0,-5,31,-1,0,99,4095,0
9875,18947,396,28,26,677,500,35,1,0,0,1,31,-1,0,99,4095,0
9876,18947,396,28,29,626,406,34,1,0,0,-4,31,-1,0,99,4095,0
9877,18947,397,28,30,706,515,35,1,0,0,-5,31,-1,0,99,4095,0
9878,18947,394,28,30,627,441,36,1,0,0,-8,31,-1,0,99,4095,0
9879,18947,395,28,27,666,456,36,1,0,0,-2,31,-1,0,99,4095,0
9880,18947,395,30,34,679,502,35,1,0,0,11,31,-1,0,99,4095,0
9881,18947,396,31,29,631,405,33,1,0,0,11,31,-1,0,99,4095,0
9882,18947,396,29,29,674,494,32,1,0,0,6,31,-1,0,99,4095,0
9883,18947,395,29,32,644,419,33,1,0,0,-6,31,-1,0,99,4095,0
9884,18947,397,30,29,676,498,33,1,0,0,-3,31,-1,0,99,4095,0
9885,18947,396,29,31,636,412,33,1,0,0,-3,31,-1,0,99,4095,0
9886,18947,397,28,29,684,504,33,1,0,0,1,31,-1,0,99,4095,0
9887,18947,396,30,36,623,405,34,1,0,0,-10,31,-1,0,99,4095,0
9888,18947,397,30,31,707,513,35,1,0,0,2,31,-1,0,99,4095,0
9889,18947,396,29,34,617,425,35,1,0,0,-7,31,-1,0,99,4095,0
9890,18947,395,34,44,669,469,37,1,0,0,-18,31,-1,0,99,4095,0
9891,18947,396,30,31,693,507,39,1,0,0,-13,31,-1,0,99,4095,0
9892,18947,396,28,27,688,507,40,1,0,0,-4,31,-1,0,99,4095,0
9893,18947,396,28,28,646,470,40,1,0,0,-5,31,-1,0,99,4095,0
9894,18947,395,28,28,644,443,40,1,0,0,-3,31,-1,0,99,4095,0
9895,18947,396,28,28,678,484,40,1,0,0,0,31,-1,0,99,4095,0
9896,18947,396,29,32,689,504,40,1,0,0,-8,31,-1,0,99,4095,0
9897,18947,396,28,26,690,507,41,1,0,0,0,31,-1,0,99,4095,0
9898,18947,394,30,35,670,496,40,1,0,0,10,31,-1,0,99,4095,0
9899,18947,395,28,28,636,439,39,1,0,0,1,31,-1,0,99,4095,0
9900,18947,397,29,28,664,464,39,1,0,0,-4,31,-1,0,99,4095,0
9901,18947,397,27,25,696,507,39,1,0,0,2,31,-1,0,99,4095,0
9902,18947,397,27,26,686,506,39,1,0,0,0,31,-1,0,99,4095,0
9903,18947,397,29,32,650,474,40,1,0,0,-6,31,-1,0,99,4095,0
9904,18947,396,28,32,660,469,41,1,0,0,-6,31,-1,0,99,4095,0
9905,18947,398,29,28,657,457,41,1,0,0,4,31,-1,0,99,4095,0
9906,18947,396,28,28,694,503,39,1,0,0,6,31,-1,0,99,4095,0
9907,18947,395,27,27,691,508,39,1,0,0,-1,31,-1,0,99,4095,0
9908,18947,395,29,29,661,489,40,1,0,0,-7,31,-1,0,99,4095,0
9909,18947,397,29,32,663,478,41,1,0,0,-9,31,-1,0,99,4095,0
9910,18947,396,33,43,686,508,43,1,0,0,-18,31,-1,0,99,4095,0
9911,18947,395,35,46,716,534,46,1,0,0,-24,32,-1,0,99,4095,0
9912,18947,395,36,51,676,501,49,1,0,0,-29,32,-1,0,99,4095,0
9913,18947,396,48,72,750,606,54,1,0,0,-45,32,-2,0,99,4095,0
9914,18947,396,34,46,694,529,59,1,0,0,-26,32,-1,0,99,4095,0
9915,18947,396,32,41,767,611,60,1,0,0,-16,32,-1,0,99,4095,0
9916,18947,398,30,33,775,623,62,1,0,0,-5,32,-1,0,99,4095,0
9917,18947,395,31,33,765,623,62,1,0,0,-11,32,-1,0,99,4095,0
9918,18947,395,51,83,783,639,65,1,0,0,-28,32,-1,0,99,4095,0
9919,18947,397,38,56,782,645,70,1,0,0,-31,32,-2,0,99,4095,0
9920,18947,398,36,50,783,656,73,1,0,0,-22,32,-1,0,99,4095,0
9921,18947,397,38,53,888,756,76,1,0,0,-28,32,-1,0,99,4095,0
9922,18947,396,34,48,791,671,78,1,0,0,-20,32,-1,0,99,4095,0
9923,18947,397,44,69,903,784,81,1,0,0,-30,32,-2,0,99,4095,0
9924,18946,397,42,63,917,806,86,1,0,0,-24,32,-2,0,99,4095,0
9925,18946,398,40,59,925,822,89,1,0,0,-26,32,-2,0,99,4095,0
9926,18946,398,38,52,923,811,89,1,0,0,1,32,-1,0,99,4095,0
9927,18946,397,51,83,935,840,91,1,0,0,-23,32,-2,0,99,4095,0
9928,18946,398,47,74,999,912,96,1,0,0,-39,32,-2,0,99,4095,0
9929,18946,398,39,57,1016,912,98,1,0,0,-15,32,-1,0,99,4095,0
9930,18946,399,44,66,959,878,98,1,0,0,-4,32,-1,0,99,4095,0
9931,18946,399,89,153,1125,1056,106,1,0,0,-69,32,-3,0,99,4095,0
9932,18946,399,72,121,1272,1213,117,1,0,0,-65,32,-3,0,99,4095,0
9933,18946,399,61,107,1187,1120,120,1,0,0,-9,32,-1,0,99,4095,0
9934,18946,399,63,98,1154,1094,114,1,0,0,3,32,-1,0,99,4095,0
9935,18946,398,69,118,1260,1215,121,1,0,0,-31,32,-2,0,99,4095,0
9936,18945,400,53,88,1260,1197,123,1,0,0,-8,32,-1,0,99,4095,0
9937,18945,399,66,112,1246,1205,122,1,0,0,-11,32,-1,0,99,4095,0
9938,18946,399,79,134,1381,1351,130,1,0,0,-60,32,-3,0,99,4095,0
9939,18945,400,64,107,1415,1388,135,1,0,0,-28,32,-2,0,99,4095,0
9940,18945,400,57,94,1355,1315,132,1,0,0,28,32,0,0,99,4095,0
9941,18945,402,65,106,1394,1362,131,1,0,0,-11,32,-1,0,99,4095,0
9942,18945,400,67,116,1431,1408,136,1,0,0,-23,32,-2,0,99,4095,0
9943,18945,401,60,98,1402,1368,135,1,0,0,3,32,-1,0,99,4095,0
9944,18945,401,58,95,1386,1344,132,1,0,0,20,32,-1,0,99,4095,0
9945,18945,402,57,93,1384,1352,132,1,0,0,-1,32,-1,0,99,4095,0
9946,18945,402,56,89,1354,1333,132,1,0,0,4,32,-1,0,99,4095,0
9947,18945,401,54,87,1328,1291,132,1,0,0,-5,32,-1,0,99,4095,0
9948,18945,401,57,92,1364,1329,131,1,0,0,4,32,-1,0,99,4095,0
9949,18945,401,55,89,1381,1345,132,1,0,0,5,32,-1,0,99,4095,0
9950,18945,400,55,89,1373,1324,131,1,0,0,4,32,-1,0,99,4095,0
9951,18945,400,54,88,1316,1290,130,1,0,0,6,32,-1,0,99,4095,0
9952,18945,401,53,85,1301,1260,130,1,0,0,-6,32,-1,0,99,4095,0
9953,18945,401,55,83,1355,1310,129,1,0,0,15,32,-1,0,99,4095,0
9954,18945,402,50,83,1340,1297,128,1,0,0,0,32,-1,0,99,4095,0
9955,18945,401,53,83,1251,1212,128,1,0,0,7,32,-1,0,99,4095,0
9956,18945,400,50,79,1339,1286,127,1,0,0,-2,32,-1,0,99,4095,0
9957,18945,400,52,83,1271,1231,126,1,0,0,7,32,-1,0,99,4095,0
9958,18945,401,53,83,1285,1235,125,1,0,0,9,32,-1,0,99,4095,0
9959,18945,400,52,83,1314,1268,126,1,0,0,-4,32,-1,0,99,4095,0
9960,18945,399,49,75,1239,1190,125,1,0,0,6,32,-1,0,99,4095,0
9961,18945,399,49,78,1310,1256,124,1,0,0,-2,32,-1,0,99,4095,0
9962,18946,400,56,90,1228,1184,124,1,0,0,3,32,-1,0,99,4095,0
9963,18946,400,52,81,1331,1271,125,1,0,0,-1,32,-1,0,99,4095,0
9964,18945,401,53,86,1222,1187,125,1,0,0,-2,32,-1,0,99,4095,0
9965,18945,400,50,80,1324,1263,125,1,0,0,2,32,-1,0,99,4095,0
9966,18945,399,48,76,1198,1155,123,1,0,0,7,32,-1,0,99,4095,0
9967,18946,399,54,82,1295,1239,122,1,0,0,12,32,-1,0,99,4095,0
9968,18945,400,50,80,1216,1166,123,1,0,0,-7,32,-1,0,99,4095,0
9969,18945,401,51,80,1287,1238,123,1,0,0,-1,32,-1,0,99,4095,0
9970,18945,400,48,77,1223,1160,122,1,0,0,7,32,-1,0,99,4095,0
9971,18945,401,49,77,1177,1121,120,1,0,0,11,32,-1,0,99,4095,0
9972,18945,402,54,83,1239,1184,119,1,0,0,9,32,-1,0,99,4095,0
9973,18946,402,48,75,1234,1162,120,1,0,0,-5,32,-1,0,99,4095,0
9974,18945,403,48,75,1181,1132,120,1,0,0,4,32,-1,0,99,4095,0
9975,18945,402,48,75,1162,1098,118,1,0,0,13,32,-1,0,99,4095,0
9976,18945,401,47,75,1199,1138,116,1,0,0,0,32,-1,0,99,4095,0
9977,18945,402,51,78,1231,1159,117,1,0,0,2,32,-1,0,99,4095,0
9978,18945,404,51,81,1184,1132,119,1,0,0,-15,32,-1,0,99,4095,0
9979,18945,403,47,73,1178,1120,119,1,0,0,4,32,-1,0,99,4095,0
9980,18945,402,47,70,1206,1145,118,1,0,0,4,32,-1,0,99,4095,0
9981,18945,402,46,71,1190,1125,116,1,0,0,8,32,-1,0,99,4095,0
9982,18945,402,47,72,1179,1104,115,1,0,0,14,32,-1,0,99,4095,0
9983,18945,401,47,72,1154,1084,115,1,0,0,-1,32,-1,0,99,4095,0
9984,18946,401,48,71,1147,1083,114,1,0,0,6,32,-1,0,99,4095,0
9985,18949,400,1301,2384,1155,1095,115,1,-100,-681,-650,32,-19,0,99,4095,0
9986,18981,398,4165,7218,1160,1109,114,1,-100,-5987,-5862,33,-153,0,99,4095,0
9987,18981,400,4224,7293,1152,1096,112,1,-100,-5987,-5950,33,-149,0,99,4095,0
9988,18981,399,4249,7306,1147,1090,111,1,-100,-5987,-5982,33,-150,0,99,4095,0
9989,18982,399,4256,7350,1152,1097,112,1,-100,-5987,-5988,33,-150,0,99,4095,0
9990,18982,398,4265,7328,1150,1092,112,1,-100,-5987,-5988,33,-150,0,99,4095,0
9991,18982,398,4297,7403,1136,1075,110,1,-100,-5987,-5979,33,-150,0,99,4095,0
9992,18981,398,4205,7378,1095,1051,109,1,-100,-5987,-5971,33,-149,0,99,4102,0
9993,18982,398,4240,7236,1078,1015,108,1,-100,-5987,-5984,33,-150,0,99,4102,0
9994,18982,398,4310,7436,1113,1051,108,1,-100,-5987,-5988,33,-150,0,99,4102,0
9995,18982,398,4200,7340,1132,1072,108,1,-100,-5987,-5986,33,-150,0,99,4102,0
9996,18982,399,4290,7290,1120,1049,107,1,-100,-5987,-5982,33,-150,0,99,4102,0
9997,18981,399,4183,7309,1038,987,105,1,-100,-5987,-5972,33,-143,0,99,4102,0
9998,18981,398,4260,7407,1075,1005,104,1,-100,-5987,-5972,33,-136,0,99,4102,7
9999,18981,397,4293,7366,1089,1025,103,1,-100,-5987,-5988,33,-136,0,99,4102,7
10000,18981,397,4260,7304,1011,941,103,1,-100,-5987,-5980,33,-136,0,99,4102,7
10001,18981,396,4243,7303,1096,1018,102,1,-100,-5987,-5984,33,-136,0,99,4102,7
10002,18982,395,4242,7319,995,938,102,1,-100,-5987,-5994,33,-136,0,99,4102,7
10003,18982,395,4218,7323,1099,1024,102,1,-100,-5987,-5982,33,-136,0,99,4102,7
10004,18982,395,4239,7351,1021,964,102,1,-100,-5987,-5985,33,-136,0,99,4102,7
10005,18981,395,4249,7321,1064,984,101,1,-100,-5987,-5980,33,-136,0,99,4102,7
10006,18981,397,4260,7340,997,936,100,1,-100,-5987,-5980,33,-136,0,99,4102,7
10007,18981,397,4280,7350,1072,989,100,1,-100,-5987,-5988,33,-136,0,99,4102,7
10008,18981,395,4272,7441,971,905,98,1,-100,-5987,-5978,33,-136,0,99,4102,5
10009,18980,395,4170,7274,1015,946,97,1,-100,-5987,-5972,33,-136,0,99,4102,5
10010,18980,395,4311,7325,1025,934,96,1,-100,-5987,-5982,33,-136,0,99,4102,5
10011,18980,397,4213,7406,962,893,96,1,-100,-5987,-5985,33,-136,0,99,4102,5
10012,18980,397,4282,7267,963,888,95,1,-100,-5987,-5980,33,-135,0,99,4102,5
10013,18980,397,4199,7358,997,923,94,1,-100,-5987,-5982,33,-125,0,99,4101,5
10014,18979,396,4242,7339,948,863,92,1,-100,-5987,-5965,33,-122,0,99,4101,5
10015,18979,396,4233,7290,927,839,89,1,-100,-5987,-5968,33,-122,0,99,4101,5
10016,18979,397,4266,7300,915,824,88,1,-100,-5987,-5979,33,-123,0,99,4101,5
10017,18978,396,4319,7414,909,815,87,1,-100,-5987,-5977,33,-123,0,99,4101,5
10018,18977,395,4149,7235,920,819,84,1,-100,-5987,-5961,33,-111,0,99,4101,5
10019,18976,396,4231,7365,850,763,81,1,-100,-5987,-5964,33,-109,0,99,4101,5
10020,18975,397,4239,7275,860,743,79,1,-100,-5987,-5972,33,-109,0,99,4101,5
10021,18975,396,4325,7364,794,689,76,1,-100,-5987,-5963,33,-102,0,99,4101,5
10022,18973,397,4144,7266,818,709,72,1,-100,-5987,-5959,33,-95,0,99,4101,5
10023,18973,397,4228,7323,789,670,69,1,-100,-5987,-5958,33,-95,0,99,4101,5
10024,18971,396,4310,7299,749,616,66,1,-100,-5987,-5957,33,-88,0,99,4101,5
10025,18971,398,4183,7416,775,642,62,1,-100,-5987,-5966,34,-82,0,99,4101,5
10026,18969,397,4252,7371,735,615,58,1,-100,-5987,-5955,33,-79,0,99,4101,5
10027,18968,396,4209,7266,709,551,56,1,-100,-5987,-5966,34,-68,0,99,4101,5
10028,18967,397,4288,7174,676,535,53,1,-100,-5987,-5964,33,-68,0,99,4099,3
10029,18967,396,4161,7394,708,569,50,1,-100,-5987,-5962,33,-68,0,99,4099,3
10030,18966,398,4248,7367,680,529,46,1,-100,-5987,-5967,33,-57,0,99,4099,3
10031,18965,398,4225,7161,648,483,44,1,-100,-5987,-5961,34,-55,0,99,4099,3
10032,18964,397,4342,7612,656,478,39,1,-100,-5987,-5955,34,-52,0,99,4099,3
10033,18962,398,4313,7241,680,525,37,1,-100,-5987,-5967,34,-41,0,99,4099,3
10034,18961,397,4255,7384,584,393,34,1,-100,-5987,-5965,33,-41,0,99,4099,3
10035,18961,400,4157,7419,666,512,32,1,-100,-5987,-5968,34,-41,0,99,4099,3
10036,18960,399,4132,6833,627,435,29,1,0,-5951,-5934,34,-40,0,99,4099,3
10037,18952,395,85,153,628,409,27,1,0,0,-107,31,-2,0,99,4099,3
10038,18952,393,41,55,640,437,27,1,0,0,-40,31,-1,0,99,4098,2
10039,18952,394,31,38,691,493,27,1,0,0,-19,31,-1,0,99,4098,2
10040,18952,394,28,34,654,425,28,1,0,0,-12,31,-1,0,99,4098,2
10041,18952,393,28,27,616,404,29,1,0,0,-5,31,-1,0,99,4098,2
10042,18951,396,28,29,677,486,29,1,0,0,2,31,-1,0,99,4098,2
10043,18951,395,28,28,677,453,28,1,0,0,8,31,-1,0,99,4098,2
